Number;IndexGroup;IndexOffset;Description;Type;Length;Writable;Unit;Context;Task
4008;0x23300;0x300d2;techno.std_sync[15].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4009;0x23300;0x300d3;techno.std_sync[16].type;UNS16;2;false;-;AXIS;TASK_IPO
4010;0x23300;0x300d4;techno.std_sync[16].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4011;0x23300;0x300d5;techno.std_sync[16].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4012;0x23300;0x300d6;techno.std_sync[16].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4013;0x23300;0x300d7;techno.std_sync[16].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4014;0x23300;0x300d8;techno.std_sync[16].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4015;0x23300;0x300d9;techno.std_sync[16].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4016;0x23300;0x300da;techno.std_sync[16].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4017;0x23300;0x300db;techno.std_sync[17].type;UNS16;2;false;-;AXIS;TASK_IPO
4018;0x23300;0x300dc;techno.std_sync[17].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4019;0x23300;0x300dd;techno.std_sync[17].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4020;0x23300;0x300de;techno.std_sync[17].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4021;0x23300;0x300df;techno.std_sync[17].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4022;0x23300;0x300e0;techno.std_sync[17].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4023;0x23300;0x300e1;techno.std_sync[17].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4024;0x23300;0x300e2;techno.std_sync[17].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4025;0x23300;0x300e3;techno.std_sync[18].type;UNS16;2;false;-;AXIS;TASK_IPO
4026;0x23300;0x300e4;techno.std_sync[18].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4027;0x23300;0x300e5;techno.std_sync[18].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4028;0x23300;0x300e6;techno.std_sync[18].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4029;0x23300;0x300e7;techno.std_sync[18].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4030;0x23300;0x300e8;techno.std_sync[18].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4031;0x23300;0x300e9;techno.std_sync[18].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4032;0x23300;0x300ea;techno.std_sync[18].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4033;0x23300;0x300eb;techno.std_sync[19].type;UNS16;2;false;-;AXIS;TASK_IPO
4034;0x23300;0x300ec;techno.std_sync[19].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4035;0x23300;0x300ed;techno.std_sync[19].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4036;0x23300;0x300ee;techno.std_sync[19].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4037;0x23300;0x300ef;techno.std_sync[19].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4038;0x23300;0x300f0;techno.std_sync[19].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4039;0x23300;0x300f1;techno.std_sync[19].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4040;0x23300;0x300f2;techno.std_sync[19].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4041;0x23300;0x300f3;techno.late_sync[0].type;UNS16;2;false;-;AXIS;TASK_IPO
4042;0x23300;0x300f4;techno.late_sync[0].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4043;0x23300;0x300f5;techno.late_sync[0].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4044;0x23300;0x300f6;techno.late_sync[0].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4045;0x23300;0x300f7;techno.late_sync[0].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4046;0x23300;0x300f8;techno.late_sync[0].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4047;0x23300;0x300f9;techno.late_sync[0].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4048;0x23300;0x300fa;techno.late_sync[0].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4049;0x23300;0x300fb;techno.late_sync[0].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4050;0x23300;0x300fc;techno.late_sync[1].type;UNS16;2;false;-;AXIS;TASK_IPO
4051;0x23300;0x300fd;techno.late_sync[1].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4052;0x23300;0x300fe;techno.late_sync[1].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4053;0x23300;0x300ff;techno.late_sync[1].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4054;0x23300;0x30100;techno.late_sync[1].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4055;0x23300;0x30101;techno.late_sync[1].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4056;0x23300;0x30102;techno.late_sync[1].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4057;0x23300;0x30103;techno.late_sync[1].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4058;0x23300;0x30104;techno.late_sync[1].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4059;0x23300;0x30105;techno.late_sync[2].type;UNS16;2;false;-;AXIS;TASK_IPO
4060;0x23300;0x30106;techno.late_sync[2].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4061;0x23300;0x30107;techno.late_sync[2].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4062;0x23300;0x30108;techno.late_sync[2].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4063;0x23300;0x30109;techno.late_sync[2].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4064;0x23300;0x3010a;techno.late_sync[2].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4065;0x23300;0x3010b;techno.late_sync[2].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4066;0x23300;0x3010c;techno.late_sync[2].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4067;0x23300;0x3010d;techno.late_sync[2].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4068;0x23300;0x3010e;techno.late_sync[3].type;UNS16;2;false;-;AXIS;TASK_IPO
4069;0x23300;0x3010f;techno.late_sync[3].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4070;0x23300;0x30110;techno.late_sync[3].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4071;0x23300;0x30111;techno.late_sync[3].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4072;0x23300;0x30112;techno.late_sync[3].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4073;0x23300;0x30113;techno.late_sync[3].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4074;0x23300;0x30114;techno.late_sync[3].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4075;0x23300;0x30115;techno.late_sync[3].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4076;0x23300;0x30116;techno.late_sync[3].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4077;0x23300;0x30117;techno.late_sync[4].type;UNS16;2;false;-;AXIS;TASK_IPO
4078;0x23300;0x30118;techno.late_sync[4].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4079;0x23300;0x30119;techno.late_sync[4].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4080;0x23300;0x3011a;techno.late_sync[4].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4081;0x23300;0x3011b;techno.late_sync[4].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4082;0x23300;0x3011c;techno.late_sync[4].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4083;0x23300;0x3011d;techno.late_sync[4].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4084;0x23300;0x3011e;techno.late_sync[4].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4085;0x23300;0x3011f;techno.late_sync[4].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4086;0x23300;0x30120;techno.late_sync[5].type;UNS16;2;false;-;AXIS;TASK_IPO
4087;0x23300;0x30121;techno.late_sync[5].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4088;0x23300;0x30122;techno.late_sync[5].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4089;0x23300;0x30123;techno.late_sync[5].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4090;0x23300;0x30124;techno.late_sync[5].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4091;0x23300;0x30125;techno.late_sync[5].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4092;0x23300;0x30126;techno.late_sync[5].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4093;0x23300;0x30127;techno.late_sync[5].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4094;0x23300;0x30128;techno.late_sync[5].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4095;0x23300;0x30129;techno.late_sync[6].type;UNS16;2;false;-;AXIS;TASK_IPO
4096;0x23300;0x3012a;techno.late_sync[6].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4097;0x23300;0x3012b;techno.late_sync[6].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4098;0x23300;0x3012c;techno.late_sync[6].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4099;0x23300;0x3012d;techno.late_sync[6].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4100;0x23300;0x3012e;techno.late_sync[6].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4101;0x23300;0x3012f;techno.late_sync[6].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4102;0x23300;0x30130;techno.late_sync[6].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4103;0x23300;0x30131;techno.late_sync[6].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4104;0x23300;0x30132;techno.late_sync[7].type;UNS16;2;false;-;AXIS;TASK_IPO
4105;0x23300;0x30133;techno.late_sync[7].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4106;0x23300;0x30134;techno.late_sync[7].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4107;0x23300;0x30135;techno.late_sync[7].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4108;0x23300;0x30136;techno.late_sync[7].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4109;0x23300;0x30137;techno.late_sync[7].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4110;0x23300;0x30138;techno.late_sync[7].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4111;0x23300;0x30139;techno.late_sync[7].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4112;0x23300;0x3013a;techno.late_sync[7].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4113;0x23300;0x3013b;techno.late_sync[8].type;UNS16;2;false;-;AXIS;TASK_IPO
4114;0x23300;0x3013c;techno.late_sync[8].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4115;0x23300;0x3013d;techno.late_sync[8].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4116;0x23300;0x3013e;techno.late_sync[8].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4117;0x23300;0x3013f;techno.late_sync[8].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4118;0x23300;0x30140;techno.late_sync[8].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4119;0x23300;0x30141;techno.late_sync[8].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4120;0x23300;0x30142;techno.late_sync[8].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4121;0x23300;0x30143;techno.late_sync[8].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4122;0x23300;0x30144;techno.late_sync[9].type;UNS16;2;false;-;AXIS;TASK_IPO
4123;0x23300;0x30145;techno.late_sync[9].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4124;0x23300;0x30146;techno.late_sync[9].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4125;0x23300;0x30147;techno.late_sync[9].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4126;0x23300;0x30148;techno.late_sync[9].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4127;0x23300;0x30149;techno.late_sync[9].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4128;0x23300;0x3014a;techno.late_sync[9].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4129;0x23300;0x3014b;techno.late_sync[9].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4130;0x23300;0x3014c;techno.late_sync[9].m_h.nr_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4131;0x23300;0x3014d;dyn_pos_limit_high.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4132;0x23300;0x3014e;dyn_pos_limit_high.command;SGN32;4;false;0.1 µm;AXIS;TASK_IPO
4133;0x23300;0x3014f;dyn_pos_limit_high.request;SGN32;4;false;-;AXIS;TASK_IPO
4134;0x23300;0x30150;dyn_pos_limit_high.state;SGN32;4;false;-;AXIS;TASK_IPO
4135;0x23300;0x30151;dyn_pos_limit_low.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4136;0x23300;0x30152;dyn_pos_limit_low.command;SGN32;4;false;0.1 µm;AXIS;TASK_IPO
4137;0x23300;0x30153;dyn_pos_limit_low.request;SGN32;4;false;-;AXIS;TASK_IPO
4138;0x23300;0x30154;dyn_pos_limit_low.state;SGN32;4;false;-;AXIS;TASK_IPO
4139;0x23300;0x30155;deactivate_axis.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4140;0x23300;0x30156;deactivate_axis.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4141;0x23300;0x30157;deactivate_axis.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4142;0x23300;0x30158;deactivate_axis.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4143;0x23300;0x30159;add_cmd_values.enable_w;BOOLEAN;1;false;-;AXIS;TASK_IPO
4144;0x23300;0x3015a;m_add_speed_value;SGN32;4;false;µm/s;AXIS;TASK_IPO
4145;0x23300;0x3015b;m_add_pos_value;SGN32;4;false;0.1 µm;AXIS;TASK_IPO
4146;0x23300;0x3015c;spindle.run_down_state;UNS08;1;false;-;AXIS;TASK_IPO
4147;0x23300;0x3015d;lr_state.active_rev_r;SGN32;4;false;µm/s;AXIS;TASK_IPO
4148;0x23300;0x3015e;lr_state.cmd_rev_r;SGN32;4;false;µm/s;AXIS;TASK_IPO
4149;0x23300;0x3015f;lr_state.current_rev_r;SGN32;4;false;µm/s;AXIS;TASK_IPO
4150;0x23300;0x30160;hld.lr_axis_control.drive_ctrl;UNS32;4;false;-;AXIS;TASK_IPO
4151;0x23300;0x30161;hld.lr_axis_control.axis_ctrl;UNS32;4;false;-;AXIS;TASK_IPO
4152;0x23300;0x30162;lr_ax_ctrl.drive_ctrl;UNS32;4;false;-;AXIS;TASK_IPO
4153;0x23300;0x30163;lr_ax_ctrl.axis_ctrl;UNS32;4;false;-;AXIS;TASK_IPO
4154;0x23300;0x30164;head.plc_present_w;BOOLEAN;1;false;-;AXIS;TASK_IPO
4155;0x23300;0x30165;probe_actuated_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4156;0x23300;0x30166;measure_value_ok_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4157;0x23300;0x40000;HLD : axis elements;UNS32;4;false;-;AXIS;TASK_IPO
4158;0x23300;0x40001;aufloesung;REAL64;8;false;Incr./0.1 µm;AXIS;TASK_IPO
4159;0x23300;0x40002;ax_coupling.f_is_free;BOOLEAN;1;false;-;AXIS;TASK_IPO
4160;0x23300;0x40003;ax_coupling.f_coupling_set;BOOLEAN;1;false;-;AXIS;TASK_IPO
4161;0x23300;0x40004;ax_coupling.command_old;BOOLEAN;1;false;-;AXIS;TASK_IPO
4162;0x23300;0x40005;ax_coupling.wait_acknowledge;BOOLEAN;1;false;-;AXIS;TASK_IPO
4163;0x23300;0x40006;ax_coupling.result;SGN32;4;false;-;AXIS;TASK_IPO
4164;0x23300;0x40007;Follow_up.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4165;0x23300;0x40008;Follow_up.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4166;0x23300;0x40009;Follow_up.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4167;0x23300;0x4000a;Follow_up.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4168;0x23300;0x4000b;drive_on.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4169;0x23300;0x4000c;drive_on.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4170;0x23300;0x4000d;drive_on.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4171;0x23300;0x4000e;drive_on.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4172;0x23300;0x4000f;torque_permission.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4173;0x23300;0x40010;torque_permission.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4174;0x23300;0x40011;torque_permission.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4175;0x23300;0x40012;torque_permission.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4176;0x23300;0x40013;release_feedhold.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4177;0x23300;0x40014;release_feedhold.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4178;0x23300;0x40015;release_feedhold.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4179;0x23300;0x40016;release_feedhold.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4180;0x23300;0x40017;reference_cam.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4181;0x23300;0x40018;reference_cam.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4182;0x23300;0x40019;reference_cam.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4183;0x23300;0x4001a;reference_cam.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4184;0x23300;0x4001b;gantry_on.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4185;0x23300;0x4001c;gantry_on.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4186;0x23300;0x4001d;gantry_on.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4187;0x23300;0x4001e;gantry_on.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4188;0x23300;0x4001f;ready_for_power_on_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4189;0x23300;0x40020;ready_for_control_loop_on_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4190;0x23300;0x40021;lr_state.is_moved_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4191;0x23300;0x40022;lr_state.is_moving_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4192;0x23300;0x40023;lr_state.is_moving_forward_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4193;0x23300;0x40024;feedhold.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4194;0x23300;0x40025;feedhold.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4195;0x23300;0x40026;feedhold.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4196;0x23300;0x40027;feedhold.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4197;0x23300;0x40028;lr_state.in_window_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4198;0x23300;0x40029;lr_state.in_position_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4199;0x23300;0x4002a;lr_state.cyclic_drive_data_ok_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4200;0x23300;0x4002b;lr_state.rev_reached_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4201;0x23300;0x4002c;ext_to_ipo.command_semaphor_rw;BOOLEAN;1;false;-;AXIS;TASK_IPO
4202;0x23300;0x4002d;ext_to_ipo.command_w.job_nr;UNS32;4;false;-;AXIS;TASK_IPO
4203;0x23300;0x4002e;ext_to_ipo.command_w.fb_id_p1;UNS32;4;false;-;AXIS;TASK_IPO
4204;0x23300;0x4002f;ext_to_ipo.state_semaphor_rw;BOOLEAN;1;false;-;AXIS;TASK_IPO
4205;0x23300;0x40030;ext_to_ipo.state_r.job_nr;UNS32;4;false;-;AXIS;TASK_IPO
4206;0x23300;0x40031;ext_to_ipo.state_r.ackn;SGN32;4;false;-;AXIS;TASK_IPO
4207;0x23300;0x40032;ext_to_ipo.state_r.fb_id_p1;UNS32;4;false;-;AXIS;TASK_IPO
4208;0x23300;0x40033;blocked_job_ack_is_logged;BOOLEAN;1;false;-;AXIS;TASK_IPO
4209;0x23300;0x40034;reduced_speed.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4210;0x23300;0x40035;reduced_speed.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4211;0x23300;0x40036;reduced_speed.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4212;0x23300;0x40037;reduced_speed.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4213;0x23300;0x40038;reduced_speed_zone.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4214;0x23300;0x40039;reduced_speed_zone.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4215;0x23300;0x4003a;reduced_speed_zone.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4216;0x23300;0x4003b;reduced_speed_zone.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4217;0x23300;0x4003c;reduced_speed_2_zone.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4218;0x23300;0x4003d;reduced_speed_2_zone.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4219;0x23300;0x4003e;reduced_speed_2_zone.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4220;0x23300;0x4003f;reduced_speed_2_zone.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4221;0x23300;0x40040;clear_reference_position.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4222;0x23300;0x40041;clear_reference_position.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4223;0x23300;0x40042;clear_reference_position.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4224;0x23300;0x40043;clear_reference_position.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4225;0x23300;0x40044;set_reference_position.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4226;0x23300;0x40045;set_reference_position.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4227;0x23300;0x40046;set_reference_position.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4228;0x23300;0x40047;set_reference_position.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4229;0x23300;0x40048;refpos_position.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4230;0x23300;0x40049;refpos_position.command;SGN32;4;false;0.1 µm;AXIS;TASK_IPO
4231;0x23300;0x4004a;refpos_position.request;SGN32;4;false;0.1 µm;AXIS;TASK_IPO
4232;0x23300;0x4004b;refpos_position.state;SGN32;4;false;0.1 µm;AXIS;TASK_IPO
4233;0x23300;0x4004c;homing_done_r;BOOLEAN;1;false;-;AXIS;TASK_IPO
4234;0x23300;0x4004d;probing_signal.enable;BOOLEAN;1;false;-;AXIS;TASK_IPO
4235;0x23300;0x4004e;probing_signal.command;BOOLEAN;1;false;-;AXIS;TASK_IPO
4236;0x23300;0x4004f;probing_signal.request;BOOLEAN;1;false;-;AXIS;TASK_IPO
4237;0x23300;0x40050;probing_signal.state;BOOLEAN;1;false;-;AXIS;TASK_IPO
4238;0x23300;0x40051;used_units_late_sync;UNS16;2;false;-;AXIS;TASK_IPO
4239;0x23300;0x40052;used_units_std_sync;UNS16;2;false;-;AXIS;TASK_IPO
4240;0x23300;0x40053;techno.std_sync[0].type;UNS16;2;false;-;AXIS;TASK_IPO
4241;0x23300;0x40054;techno.std_sync[0].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4242;0x23300;0x40055;techno.std_sync[0].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4243;0x23300;0x40056;techno.std_sync[0].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4244;0x23300;0x40057;techno.std_sync[0].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4245;0x23300;0x40058;techno.std_sync[0].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4246;0x23300;0x40059;techno.std_sync[0].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4247;0x23300;0x4005a;techno.std_sync[0].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4248;0x23300;0x4005b;techno.std_sync[1].type;UNS16;2;false;-;AXIS;TASK_IPO
4249;0x23300;0x4005c;techno.std_sync[1].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4250;0x23300;0x4005d;techno.std_sync[1].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4251;0x23300;0x4005e;techno.std_sync[1].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4252;0x23300;0x4005f;techno.std_sync[1].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4253;0x23300;0x40060;techno.std_sync[1].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4254;0x23300;0x40061;techno.std_sync[1].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4255;0x23300;0x40062;techno.std_sync[1].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4256;0x23300;0x40063;techno.std_sync[2].type;UNS16;2;false;-;AXIS;TASK_IPO
4257;0x23300;0x40064;techno.std_sync[2].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4258;0x23300;0x40065;techno.std_sync[2].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4259;0x23300;0x40066;techno.std_sync[2].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4260;0x23300;0x40067;techno.std_sync[2].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4261;0x23300;0x40068;techno.std_sync[2].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
4262;0x23300;0x40069;techno.std_sync[2].m_h.prg_line_nr;UNS32;4;false;-;AXIS;TASK_IPO
4263;0x23300;0x4006a;techno.std_sync[2].m_h.add_value;SGN32;4;false;-;AXIS;TASK_IPO
4264;0x23300;0x4006b;techno.std_sync[3].type;UNS16;2;false;-;AXIS;TASK_IPO
4265;0x23300;0x4006c;techno.std_sync[3].please;BOOLEAN;1;false;-;AXIS;TASK_IPO
4266;0x23300;0x4006d;techno.std_sync[3].done;BOOLEAN;1;false;-;AXIS;TASK_IPO
4267;0x23300;0x4006e;techno.std_sync[3].m_h.nr;UNS32;4;false;-;AXIS;TASK_IPO
4268;0x23300;0x4006f;techno.std_sync[3].m_h.time;UNS32;4;false;µs;AXIS;TASK_IPO
4269;0x23300;0x40070;techno.std_sync[3].m_h.block_nr;UNS32;4;false;-;AXIS;TASK_IPO
